police_station,day_of_week,hour,total_pcu_impact,raw_violation_count,two_wheeler_count,three_wheeler_count,heavy_vehicle_count,validation_approved_count,junction_violation_count,avg_offence_count,avg_violation_count,is_weekend,month,is_festival,is_second_saturday,lat_mean,lon_mean,two_wheeler_ratio,three_wheeler_ratio,heavy_vehicle_ratio,validation_ratio,junction_ratio,distance_to_cbd,hour_sin,hour_cos,day_sin,day_cos,zone_archetype,zone_archetype_code,weekend_surge_ratio,persistence_score,historical_violations,spatial_lag_pcu,spatial_lag_delta
K.S. Layout,5,6,2.0,4,4,0,0,0.0,0,2.25,2.25,1.0,3.0,0.0,0.0,12.907984252195657,77.53284888678503,1.0,0.0,0.0,0.0,0.0,9.73762637812097,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,3.75,1.75
K.S. Layout,5,7,3.0,6,6,0,0,4.0,4,1.0,1.0,1.0,7.5,0.0,0.0,12.91208225,77.56410436666667,1.0,0.0,0.0,0.6666666666666666,0.6666666666666666,7.397345721187133,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,5.0,2.0
K.S. Layout,5,8,3.25,6,5,1,0,5.0,1,1.0,1.0,1.0,1.0,0.0,1.0,12.893605866666666,77.56394433333334,0.8333333333333334,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,9.287128380367323,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,1.0,-2.25
K.S. Layout,5,9,2.5,4,3,0,0,2.0,0,1.0,1.0,1.0,2.0,0.0,0.0,12.889791525,77.56335817499999,0.75,0.0,0.0,0.5,0.0,9.706370157611602,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,-2.5
K.S. Layout,5,10,6.75,10,6,1,0,2.0,1,1.0,1.0,1.0,3.5,0.0,0.0,12.902961450000001,77.56823108,0.6,0.1,0.0,0.2,0.1,8.149699158831307,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,12.0,5.25
K.S. Layout,5,11,26.75,26,9,5,4,5.0,5,1.3461538461538463,1.3461538461538463,1.0,3.0,0.0,0.0,12.906947148564425,77.5593799155449,0.34615384615384615,0.19230769230769232,0.15384615384615385,0.19230769230769232,0.19230769230769232,8.139476077021396,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,19.5,-7.25
K.S. Layout,5,12,38.25,38,13,9,4,22.0,7,1.605263157894737,1.605263157894737,1.0,11.0,0.0,0.0,12.907710483887307,77.55221293256132,0.34210526315789475,0.23684210526315788,0.10526315789473684,0.5789473684210527,0.18421052631578946,8.459913429276162,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,5.5,-32.75
K.S. Layout,5,13,15.0,19,7,2,0,7.0,6,1.5263157894736843,1.5263157894736843,1.0,12.0,0.0,0.0,12.911034400160679,77.55734492545866,0.3684210526315789,0.10526315789473684,0.0,0.3684210526315789,0.3157894736842105,7.852062829823837,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,3.0,-12.0
K.S. Layout,5,14,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,15,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,5,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,0,1.25,2,1,1,0,1.0,2,2.0,2.0,1.0,7.5,0.0,0.0,12.9111918,77.572765,0.5,0.5,0.0,0.5,1.0,7.121690249984214,0.0,1.0,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,-1.25
K.S. Layout,6,1,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,7.5,7.5
K.S. Layout,6,2,5.25,6,2,1,0,1.0,6,1.0,1.0,1.0,2.0,0.0,0.0,12.912962466666665,77.57242571666667,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,1.0,6.948921742899104,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,15.75,10.5
K.S. Layout,6,3,14.0,13,4,2,2,6.0,10,1.2307692307692308,1.2307692307692308,1.0,3.0,0.0,0.0,12.908427853846153,77.56841453076923,0.3076923076923077,0.15384615384615385,0.15384615384615385,0.46153846153846156,0.7692307692307693,7.575970261981306,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,7.5,-6.5
K.S. Layout,6,4,23.5,20,4,2,5,2.0,2,1.7,1.7,1.0,2.0,0.0,0.0,12.909210013731633,77.55233655655482,0.2,0.1,0.25,0.1,0.1,8.31298995930433,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,16.25,-7.25
K.S. Layout,6,5,23.5,19,7,2,3,3.0,3,1.368421052631579,1.368421052631579,1.0,3.0,0.0,0.0,12.906815504819129,77.55437136951159,0.3684210526315789,0.10526315789473684,0.15789473684210525,0.15789473684210525,0.15789473684210525,8.420203397765757,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,2.0,-21.5
K.S. Layout,6,6,7.5,11,8,0,0,5.0,3,1.1818181818181819,1.1818181818181819,1.0,12.0,0.0,0.0,12.907892427272726,77.55117452727274,0.7272727272727273,0.0,0.0,0.45454545454545453,0.2727272727272727,8.504680630042346,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,1.25,-6.25
K.S. Layout,6,7,3.25,5,3,1,0,2.0,1,1.6,1.6,1.0,11.0,0.0,0.0,12.906561961383847,77.54507034426237,0.6,0.2,0.0,0.4,0.2,9.006195540209132,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,3.25,0.0
K.S. Layout,6,8,0.75,1,0,1,0,0.0,1,1.0,1.0,1.0,3.0,0.0,0.0,12.9081383,77.5708313,0.0,1.0,0.0,0.0,1.0,7.512046106865107,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,-0.75
K.S. Layout,6,9,3.25,4,1,1,0,2.0,1,1.75,1.75,1.0,7.0,0.0,0.0,12.90465321323287,77.55184659221314,0.25,0.25,0.0,0.5,0.25,8.768264243679004,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,4.0,0.75
K.S. Layout,6,10,6.5,8,2,2,0,5.0,0,1.375,1.375,1.0,11.5,0.0,0.0,12.89816844147838,77.55913840363654,0.25,0.25,0.0,0.625,0.0,9.024418134321529,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,-6.5
K.S. Layout,6,11,19.25,13,2,1,3,6.0,1,1.5384615384615385,1.5384615384615385,1.0,11.0,0.0,0.0,12.90584731086501,77.5568292222566,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.46153846153846156,0.07692307692307693,8.37920226295257,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,6.25,-13.0
K.S. Layout,6,12,26.25,19,5,1,4,3.0,1,1.3157894736842106,1.3157894736842106,1.0,3.0,0.0,0.0,12.904413843697656,77.55724550653471,0.2631578947368421,0.05263157894736842,0.21052631578947367,0.15789473684210525,0.05263157894736842,8.497059606197205,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,6.25,-20.0
K.S. Layout,6,13,16.75,21,9,1,0,14.0,0,1.9047619047619047,1.9047619047619047,1.0,11.0,0.0,0.0,12.90720592346259,77.54852343523831,0.42857142857142855,0.047619047619047616,0.0,0.6666666666666666,0.0,8.729471855636776,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,8.75,-8.0
K.S. Layout,6,14,0.5,1,1,0,0,0.0,0,1.0,1.0,1.0,2.0,0.0,0.0,12.9043832,77.5650205,1.0,0.0,0.0,0.0,0.0,8.132587567345148,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,5.0,4.5
K.S. Layout,6,15,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,16,1.0,1,0,0,0,1.0,0,3.0,3.0,1.0,12.0,0.0,0.0,12.9077195,77.5390388,0.0,0.0,0.0,1.0,0.0,9.311851945375537,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,2.0,1.0
K.S. Layout,6,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
K.S. Layout,6,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,GENERAL,2,1.3619402985074627,1.0,828,0.0,0.0
Kamakshipalya,0,0,1.0,1,0,0,0,1.0,0,1.0,1.0,0.0,1.0,0.0,0.0,12.9832997,77.5369611,0.0,0.0,0.0,1.0,0.0,6.379510913108067,0.0,1.0,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-1.0
Kamakshipalya,0,1,2.0,2,0,0,0,2.0,2,1.0,1.0,0.0,1.0,0.0,0.0,12.98411625,77.53692824999999,0.0,0.0,0.0,1.0,1.0,6.40210831409656,0.25881904510252074,0.9659258262890683,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-2.0
Kamakshipalya,0,2,1.75,3,2,1,0,3.0,0,1.0,1.0,0.0,11.0,0.0,0.0,12.988063066666667,77.5010309,0.6666666666666666,0.3333333333333333,0.0,1.0,0.0,10.302509039754561,0.49999999999999994,0.8660254037844387,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-1.75
Kamakshipalya,0,3,3.25,5,3,1,0,1.0,2,1.0,1.0,0.0,4.0,0.0,0.0,12.98829048,77.52381822,0.6,0.2,0.0,0.2,0.4,7.8908268686334875,0.7071067811865476,0.7071067811865476,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-3.25
Kamakshipalya,0,4,16.0,28,24,2,1,11.0,0,1.1428571428571428,1.1428571428571428,0.0,1.0,0.0,0.0,12.988644453571428,77.51278988571428,0.8571428571428571,0.07142857142857142,0.03571428571428571,0.39285714285714285,0.0,9.064770318616782,0.8660254037844386,0.5000000000000001,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-16.0
Kamakshipalya,0,5,5.75,7,2,3,0,1.0,0,1.0,1.0,0.0,4.0,0.0,0.0,12.987908128571428,77.49847632857143,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,10.572050810471113,0.9659258262890683,0.25881904510252074,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-5.75
Kamakshipalya,0,6,8.0,8,0,0,0,0.0,3,2.0,2.0,0.0,2.5,0.0,0.0,12.988922174999999,77.5158145125,0.0,0.0,0.0,0.0,0.375,8.751292943834121,1.0,6.123233995736766e-17,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-8.0
Kamakshipalya,0,7,2.5,5,5,0,0,5.0,0,1.0,1.0,0.0,1.0,0.0,0.0,12.98925002,77.50053987999999,1.0,0.0,0.0,1.0,0.0,10.378992646944251,0.9659258262890683,-0.25881904510252063,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-2.5
Kamakshipalya,0,8,1.75,3,2,1,0,2.0,0,1.6666666666666667,1.6666666666666667,0.0,3.0,0.0,0.0,12.988094833333333,77.47960196666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.0,12.594740155970324,0.8660254037844387,-0.4999999999999998,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-1.75
Kamakshipalya,0,9,4.5,7,4,2,0,4.0,1,1.0,1.0,0.0,4.0,0.0,0.0,12.987972585714285,77.51610659999999,0.5714285714285714,0.2857142857142857,0.0,0.5714285714285714,0.14285714285714285,8.697726390684034,0.7071067811865476,-0.7071067811865475,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-4.5
Kamakshipalya,0,10,14.75,28,26,1,0,16.0,0,1.0,1.0,0.0,1.0,0.0,0.0,12.988775994807456,77.507532781074,0.9285714285714286,0.03571428571428571,0.0,0.5714285714285714,0.0,9.625433600026797,0.49999999999999994,-0.8660254037844387,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-14.75
Kamakshipalya,0,11,40.5,58,35,6,3,21.0,0,1.0344827586206897,1.0344827586206897,0.0,4.0,0.0,0.0,12.995786258620688,77.49978297758621,0.603448275862069,0.10344827586206896,0.05172413793103448,0.3620689655172414,0.0,10.619802027544823,0.258819045102521,-0.9659258262890682,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-40.5
Kamakshipalya,0,12,19.0,35,32,0,0,17.0,2,1.0,1.0,0.0,3.0,0.0,0.0,12.987351735947477,77.51251490770738,0.9142857142857143,0.0,0.0,0.4857142857142857,0.05714285714285714,9.065064214579015,1.2246467991473532e-16,-1.0,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-19.0
Kamakshipalya,0,13,11.0,14,6,0,0,6.0,5,1.4285714285714286,1.4285714285714286,0.0,3.5,0.0,0.0,12.988788657142857,77.51498432142857,0.42857142857142855,0.0,0.0,0.42857142857142855,0.35714285714285715,8.835842365304407,-0.2588190451025208,-0.9659258262890683,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-11.0
Kamakshipalya,0,14,3.5,4,1,0,0,1.0,0,1.25,1.25,0.0,2.0,0.0,0.0,12.988774025,77.49961755,0.25,0.0,0.0,0.25,0.0,10.467368686446767,-0.4999999999999997,-0.8660254037844388,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-3.5
Kamakshipalya,0,15,5.5,11,11,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.98691511818182,77.5192543909091,1.0,0.0,0.0,0.0,0.0,8.33972530406174,-0.7071067811865471,-0.7071067811865479,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-5.5
Kamakshipalya,0,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,0,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.0,1.0,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,0,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,0.0,1.0,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,1,22.0,7,0,0,6,0.0,0,1.0,1.0,0.0,3.0,0.0,0.0,12.981723414285714,77.51578615714286,0.0,0.0,0.8571428571428571,0.0,0.0,8.613758578368081,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-22.0
Kamakshipalya,1,2,8.75,8,2,1,1,3.0,2,1.0,1.0,0.0,3.0,0.0,0.0,12.987442264214767,77.51931161931405,0.25,0.125,0.125,0.375,0.25,8.345821957886983,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-8.75
Kamakshipalya,1,3,7.75,13,10,1,0,5.0,0,1.0769230769230769,1.0769230769230769,0.0,11.0,0.0,0.0,12.990717665835321,77.50132178922901,0.7692307692307693,0.07692307692307693,0.0,0.38461538461538464,0.0,10.328132539679496,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-7.75
Kamakshipalya,1,4,12.75,22,19,1,0,11.0,2,1.0,1.0,0.0,6.0,0.0,0.0,12.98825625909091,77.51335889090909,0.8636363636363636,0.045454545454545456,0.0,0.5,0.09090909090909091,8.995508691816628,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-12.75
Kamakshipalya,1,5,10.75,18,15,1,1,9.0,3,1.2777777777777777,1.2777777777777777,0.0,11.0,0.0,0.0,12.988087024916714,77.51511469111112,0.8333333333333334,0.05555555555555555,0.05555555555555555,0.5,0.16666666666666666,8.80549007128896,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-10.75
Kamakshipalya,1,6,1.5,3,3,0,0,0.0,0,1.0,1.0,0.0,2.0,0.0,0.0,12.9893391,77.5005091,1.0,0.0,0.0,0.0,0.0,10.384142800774129,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-1.5
Kamakshipalya,1,7,7.0,13,11,2,0,11.0,1,1.3076923076923077,1.3076923076923077,0.0,1.0,0.0,0.0,12.987341076923077,77.51847513846154,0.8461538461538461,0.15384615384615385,0.0,0.8461538461538461,0.07692307692307693,8.432096524673856,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-7.0
Kamakshipalya,1,8,11.0,19,16,0,0,8.0,0,1.0526315789473684,1.0526315789473684,0.0,3.0,0.0,0.0,12.987812047368422,77.51600905263159,0.8421052631578947,0.0,0.0,0.42105263157894735,0.0,8.70435034166528,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-11.0
Kamakshipalya,1,9,6.75,10,6,1,0,6.0,5,1.0,1.0,0.0,1.5,0.0,0.0,12.9875109,77.52461507000001,0.6,0.1,0.0,0.6,0.5,7.786793301851955,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-6.75
Kamakshipalya,1,10,4.5,6,2,2,0,0.0,2,1.0,1.0,0.0,2.0,0.0,0.0,12.9873103018351,77.52194594829388,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,8.063848437315091,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-4.5
Kamakshipalya,1,11,34.0,47,23,8,0,11.0,1,1.0212765957446808,1.0212765957446808,0.0,3.0,0.0,0.0,12.989157434378694,77.4952175781501,0.48936170212765956,0.1702127659574468,0.0,0.23404255319148937,0.02127659574468085,10.94398294030067,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-34.0
Kamakshipalya,1,12,16.25,24,16,3,2,14.0,2,1.1666666666666667,1.1666666666666667,0.0,11.0,0.0,0.0,12.998321520285451,77.49607513279518,0.6666666666666666,0.125,0.08333333333333333,0.5833333333333334,0.08333333333333333,11.081116728631924,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-16.25
Kamakshipalya,1,13,11.5,19,15,0,0,1.0,9,1.0526315789473684,1.0526315789473684,0.0,3.0,0.0,0.0,12.987206933157895,77.51461479823861,0.7894736842105263,0.0,0.0,0.05263157894736842,0.47368421052631576,8.838756614636544,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-11.5
Kamakshipalya,1,14,0.5,1,1,0,0,0.0,1,1.0,1.0,0.0,3.0,0.0,0.0,12.9878872,77.5373543,1.0,0.0,0.0,0.0,1.0,6.46177534805817,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-0.5
Kamakshipalya,1,15,1.5,3,3,0,0,0.0,3,1.0,1.0,0.0,3.0,0.0,0.0,12.987886099999999,77.53730833333333,1.0,0.0,0.0,0.0,1.0,6.466522300248344,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-1.5
Kamakshipalya,1,16,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,17,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,18,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,19,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,20,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,21,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,22,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,1,23,0.0,0,0,0,0,,0,,,,,,,,,,,,,,,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,GENERAL,2,0.8155699721964782,1.0,1431,0.0,0.0
Kamakshipalya,2,0,3.0,5,4,0,0,0.0,5,1.0,1.0,0.0,3.0,0.0,0.0,12.987968180000001,77.53697279999999,0.8,0.0,0.0,0.0,1.0,6.503978994967552,0.0,1.0,0.9749279121818236,-0.22252093395631434,GENERAL,2,0.8155699721964782,1.0,1431,0.0,-3.0
